word	word_length	aoa	OLD20	log10_freq_opensubs	log10_freq_sdewac	concreteness
Autoradio	0.738625989491842	-0.33915376012951187	0.738625989491842	-0.9248102917137235	-0.8186144146977966	0.8688592147225552	
Autorisation	1.95786190914963	1.6236393811131562	1.95786190914963	-1.0262026094862724	-1.8246048979553253	nan	
Autorität	0.738625989491842	1.0832752774512076	0.738625989491842	0.44098408318465454	0.730138282680682	-1.588808358683288	
Baby	-1.2934338766044715	-1.3324701271551536	-1.2934338766044715	2.0986074006098083	0.7755454513109955	1.3441909460792838	
Bach	-1.2934338766044715	-1.3245235962189483	-1.2934338766044715	0.5623450975181935	0.6210973613265406	0.6097498122912555	
Backe	-0.8870219033852087	-1.4914007458792558	-0.8870219033852087	-0.18605761336801943	-0.7640803239117505	0.6782499991409094	
backen	-0.48060993016594605	-1.467561153070641	-0.48060993016594605	0.1655737462032056	0.23053235486223372	0.5257626266755928	
Backenhörnchen	2.7706858555881553	0.9481842515357203	2.7706858555881553	-1.3331828420844438	-2.669975710630755	nan	
Bad	-1.699845849823734	-1.5549729933688972	-1.699845849823734	1.169016743405976	1.2166777680906633	0.6985022282964591	
Bagger	-0.48060993016594605	-1.467561153070641	-0.48060993016594605	-0.6750524873607248	-0.323204148632096	1.2876038352034824	
Baguette	0.33221401627257935	0.06611931761695027	0.33221401627257935	-0.7974544590646383	-0.8139751400135025	nan	
Bahre	-0.8870219033852087	0.8528258803012586	-0.8870219033852087	-0.38241596514827053	-0.7615949251849198	0.4078231745344499	
Bakterie	0.33221401627257935	0.2568360600858736	0.33221401627257935	-1.1406920530345996	-1.5561001599168902	0.027796050968544053	
Balance	-0.07419795694668337	0.11379850323418057	-0.07419795694668337	-0.05044716589379614	0.38636274689881556	-0.797184460220766	
Balkon	-0.48060993016594605	-1.213272163112076	-0.48060993016594605	0.32903479915830813	0.4435909847891478	1.1928948812113525	
Ball	-1.2934338766044715	-1.976139132987769	-1.2934338766044715	1.3019445083974683	0.968244573176858	1.0529162385185817	
Ballast	-0.07419795694668337	0.4952319881720273	-0.07419795694668337	-0.19973421719005285	-0.2566675541410013	-0.4534922183751115	
Ballon	-0.48060993016594605	-1.5152403386878717	-0.48060993016594605	0.19838868369682341	-0.15944556760420983	1.150603461504175	
Balsam	-0.48060993016594605	1.1071148702598224	-0.48060993016594605	-0.6887347225112266	-0.6066363314756755	-0.38439637772676466	
Band	-1.2934338766044715	-0.6888011213225376	-1.2934338766044715	1.288122532657989	1.5051751601233219	0.6228541958624937	
Bandit	-0.48060993016594605	0.2886221838306938	-0.48060993016594605	0.21065438180747667	-1.1744849813883387	0.2571227634652113	
bankrott	0.33221401627257935	1.1706871177494633	0.33221401627257935	-0.1410726908463158	-0.5120659921614139	-0.5059097526600635	
Banner	-0.48060993016594605	1.0912218083874123	-0.48060993016594605	0.03779391171035763	0.1175194641236455	0.8188242956323729	
Bar	-1.699845849823734	1.0514891537063866	-1.699845849823734	1.356564401482754	0.5796915983905901	1.4281781316949465	
barfuß	-0.48060993016594605	-1.5549729933688972	-0.48060993016594605	-0.23362198945502327	0.40142142532306446	1.1744296134518808	
Bargeld	-0.07419795694668337	-0.29147457451228104	-0.07419795694668337	0.5933572373780712	0.22982552261927622	0.8712418299173255	
Barke	-0.8870219033852087	1.981233273242387	-0.8870219033852087	-1.0613846800257387	-1.1804699720093978	1.2953473345864872	
Barkeeper	0.738625989491842	1.6554255048579765	0.738625989491842	0.29776623637143645	-0.630430134408861	1.7700834121445232	
Barometer	0.738625989491842	1.0991683393236171	0.738625989491842	-0.9068934220074397	-0.8750022638293083	0.8420547937813864	
Barriere	0.33221401627257935	0.9561307824719251	0.33221401627257935	-0.27242052325499144	-0.12242619166112931	-0.19021323935296341	
Basis	-0.8870219033852087	0.9561307824719251	-0.8870219033852087	0.8197853644779347	1.493363430282683	-0.6339753193789819	
Bass	-1.2934338766044715	0.12174503417038642	-1.2934338766044715	0.27498570071479467	0.1642328795995693	0.45428417083247563	
Bassist	-0.07419795694668337	0.8289862874926426	-0.07419795694668337	-1.1265196364264976	-0.4139474402466222	0.9778638598833087	
Batterie	0.33221401627257935	-0.6093358119604863	0.33221401627257935	0.36505284453628734	-0.039184744701349	0.507297358916121	
Bauch	-0.8870219033852087	-2.015871787668795	-0.8870219033852087	1.0163479087370006	0.7610211020346646	1.110694656991768	
Bauchweh	0.33221401627257935	-1.3245235962189483	0.33221401627257935	-0.5480141008615547	-1.000683707720558	-0.1509000886392491	
bauen	-0.8870219033852087	-1.3006840034103329	-0.8870219033852087	1.2626823265181137	1.1325196489761276	-0.31351357568234034	
Baum	-1.2934338766044715	-1.483454214943051	-1.2934338766044715	1.2023173612553282	0.9512955986552049	nan	
Baumarkt	0.33221401627257935	0.31246177663930874	0.33221401627257935	-0.46664711204302367	-0.26409329536663545	0.412588404923991	
baumeln	-0.07419795694668337	0.18531728166002737	-0.07419795694668337	-0.43308255822849895	-0.4582834297350302	0.08080923905218895	
Baumwolle	0.738625989491842	0.08201237948935984	0.738625989491842	-0.1727640052206305	0.02660096709698785	1.0022856656297072	
beachten	0.33221401627257935	-0.5219239716622299	0.33221401627257935	0.09544318790683622	1.0693838893729914	-1.2439248092402477	
Beamte	-0.48060993016594605	0.8289862874926426	-0.48060993016594605	0.2185220483895552	0.7995570065784524	nan	
beantragen	1.1450379627111047	1.0912218083874123	1.1450379627111047	0.026236552618373418	0.6785267278118339	-0.5410533267829296	
Becher	-0.48060993016594605	-1.4596146221344355	-0.48060993016594605	0.4481270119078112	0.2022568382418507	1.6033003485105832	
bedauern	0.33221401627257935	0.2250499363410529	0.33221401627257935	0.2176999863668142	0.038118473935284836	-1.638247623974777	
bedeuten	0.33221401627257935	-0.39477947668294777	0.33221401627257935	1.3016090618549772	1.0794048395010991	-1.4714645603408372	
Bedeutung	0.738625989491842	-0.6808545903863322	0.738625989491842	0.9846366775528881	1.9541132022263903	-1.65016069994863	
bedienen	0.33221401627257935	-0.5934427500880759	0.33221401627257935	0.4566585225760147	0.7500783497303769	-1.2611987694023343	
Bedingung	0.738625989491842	0.9799703752805404	0.738625989491842	0.43918143122402326	0.7245409136183256	-1.5655778605342747	
bedürfen	0.33221401627257935	1.8302491854544891	0.33221401627257935	-0.7085775206175151	0.6420126487302903	-1.4869515591068458	
Bedürfnis	0.738625989491842	0.43165974068238633	0.738625989491842	0.27279289912798244	0.7726441515318718	-2.136214199681826	
beenden	-0.07419795694668337	-0.4742447860449991	-0.07419795694668337	1.234353589472982	0.8099538073736332	-0.49399667668621094	
befallen	0.33221401627257935	0.2250499363410529	0.33221401627257935	-0.15349652094902158	0.20694726527892754	-0.4856575235045138	
befangen	0.33221401627257935	1.019703029961566	0.33221401627257935	-0.8188749660718478	-0.48740294802639067	-1.703769541830968	
Befehl	-0.48060993016594605	0.058172786680744944	-0.48060993016594605	1.4287896774617	0.6826470296606592	-0.6220622434051291	
befreien	0.33221401627257935	-0.6570149975777171	0.33221401627257935	0.9969871703806975	0.8616514154274976	-1.240350886448092	
Befugnis	0.33221401627257935	0.9243446587271044	0.33221401627257935	0.008674788545753348	0.14236718901828002	-1.3886686823225598	
Befund	-0.48060993016594605	1.019703029961566	-0.48060993016594605	-0.3184773948259705	0.30710957028479313	-0.45230091077772583	
befürchten	1.1450379627111047	0.17737075072382152	1.1450379627111047	0.3440868612358917	0.8275006411664223	-1.3725860297578587	
Begabung	0.33221401627257935	0.034333193872129526	0.33221401627257935	-0.10890326309475924	0.21022410682581835	-1.252263962421945	
begegnen	0.33221401627257935	0.29656871476689917	0.33221401627257935	0.5801218724305227	0.9557421495619458	-0.9597979472638574	
Begegnung	0.738625989491842	0.20915687446864226	0.738625989491842	0.3928747833371842	0.9960767546226418	-0.9752849460298659	
begeistern	1.1450379627111047	-0.2994211054484861	1.1450379627111047	-0.21483858873663494	0.4820620323833512	-0.8615150704795713	
Beginn	-0.48060993016594605	-1.1576464465586405	-0.48060993016594605	0.6450699714402806	1.7181235464264668	-0.6232535510025144	
begleiten	0.738625989491842	-0.7603198997483839	0.738625989491842	1.0296240142778579	0.8723602610079765	-0.19795673873596772	
begreifen	0.738625989491842	0.18531728166002737	0.738625989491842	0.6000229729311266	0.8737303385670899	-2.054609629260934	
begründen	0.738625989491842	0.18531728166002737	0.738625989491842	-0.5521603341992107	0.846473815798187	-1.715086964006128	
begrüßen	0.33221401627257935	-0.6013892810242809	0.33221401627257935	0.7054431958492031	0.7699501005406513	-0.4278791050313278	
behandeln	0.738625989491842	-0.7603198997483839	0.738625989491842	1.0449938701125998	1.0070225704102578	-1.0128111353475027	
Behandlung	1.1450379627111047	0.29656871476689917	1.1450379627111047	0.8549095645108984	1.566119112768319	-0.6232535510025144	
behaupten	0.738625989491842	0.12174503417038642	0.738625989491842	0.8969512880060198	1.0554544474692669	-1.5089907496584736	
Behörde	-0.07419795694668337	0.9720238443443352	-0.07419795694668337	0.17959759742142062	1.0315364857277531	-0.1610262032170237	
behutsam	0.33221401627257935	0.2568360600858736	0.33221401627257935	-0.1831774789559047	0.10714958660734394	-0.8359019571357876	
Beifall	-0.07419795694668337	-0.5139774407260246	-0.07419795694668337	-0.08496168436708235	0.43096175061023473	-0.5654751325293281	
Bein	-1.2934338766044715	-1.467561153070641	-1.2934338766044715	1.2642732059313844	0.6041281320761372	0.8396721785866155	
beinah	-0.48060993016594605	-0.6729080594501274	-0.48060993016594605	-0.09678156544004746	-0.4818900077889994	-0.4290704126287129	
Beispiel	0.33221401627257935	-0.5457635644708451	0.33221401627257935	1.444754684918018	2.0768968408968083	-0.29087873133201975	
beitragen	0.738625989491842	0.2647825910220784	0.738625989491842	-0.020305901057227474	1.1373570986199522	-1.8461307997185095	
bekennen	0.33221401627257935	0.8289862874926426	0.33221401627257935	-0.11966506497488086	0.4134877818839404	-1.3445903012193043	
bekommen	0.33221401627257935	-1.4437215602620248	0.33221401627257935	2.0947566438117566	1.8487173550911853	-0.8400715337266362	
Belastung	0.738625989491842	0.43165974068238633	0.738625989491842	0.11728615259519555	1.0558406449662354	-0.993750213789338	
Beleg	-0.8870219033852087	0.2568360600858736	-0.8870219033852087	-0.418719559241479	0.3712570389494736	-0.5708360167175616	
belegen	-0.07419795694668337	0.4475528025547959	-0.07419795694668337	-0.0264581344498515	0.9737058892884729	-0.6989015834364799	
beliebt	-0.07419795694668337	-0.362993352938127	-0.07419795694668337	0.6603722440352424	0.5939166865404817	-0.7846757304482205	
belohnen	0.33221401627257935	-0.6808545903863322	0.33221401627257935	-0.10482821061030041	-0.21674952084692745	-1.2165247345003862	
beneiden	0.33221401627257935	-0.4504051932363834	0.33221401627257935	-0.21076353625217562	-0.4814334906426615	-1.1438549710598838	
Bengel	-0.48060993016594605	-0.7285337760035631	-0.48060993016594605	0.13475099589312275	-0.813052734179273	0.1248876201554444	
benötigen	0.738625989491842	-0.4424586623001786	0.738625989491842	0.6182393807736867	1.0217926949350784	-1.0693982462233034	
Benzin	-0.48060993016594605	-0.5934427500880759	-0.48060993016594605	0.8040180531296733	0.29291543887880406	1.0356422783564947	
bequem	-0.48060993016594605	-0.5219239716622299	-0.48060993016594605	0.7551675252119885	0.5936830823202661	-0.8114801513893893	
beraten	-0.07419795694668337	0.20121034353243747	-0.07419795694668337	0.33581923220392923	1.0783855033108163	-1.083693937391927	
Beratung	0.33221401627257935	0.8766654731098735	0.33221401627257935	-0.027146663503840256	1.3367441989956375	-1.1873376983644468	
Bereich	-0.07419795694668337	0.18531728166002737	-0.07419795694668337	0.8473256859906764	2.0303029784374926	-0.21880462169021028	
bereiten	0.33221401627257935	0.08995891042556568	0.33221401627257935	0.7340162404022411	0.7291924545645367	-1.6084649340401451	
bereuen	-0.07419795694668337	0.3839805550651555	-0.07419795694668337	0.788945653883303	-0.27486635584558033	-1.1462375862546543	
Bericht	-0.07419795694668337	0.3601409622565401	-0.07419795694668337	1.2819110052764031	1.4456743847708469	-0.3599745719803666	
berichten	0.738625989491842	0.07406584855315505	0.738625989491842	0.7610977429127102	1.1537653872060127	-0.07823032519874627	
Beruf	-0.8870219033852087	-0.5378170335346403	-0.8870219033852087	1.0016652376735982	1.3018246793989248	-0.4505139493816478	
berühren	0.33221401627257935	-1.3086305343465376	0.33221401627257935	0.7778247552520126	0.49022067945647113	-0.2366742356509892	
Besen	-0.8870219033852087	-1.467561153070641	-0.8870219033852087	0.20392632306013048	-0.24657496751362754	1.4960826647459078	
besetzen	0.33221401627257935	0.2171034054048481	0.33221401627257935	0.02190664000189959	0.4645721686579394	-0.3218527288640375	
besorgt	-0.07419795694668337	-0.41067253855535785	-0.07419795694668337	1.3256138986374995	0.6220224369333437	-0.4475356803881847	
besser	-0.48060993016594605	-1.396042374644794	-0.48060993016594605	2.4184056772214224	1.9636910082393757	-0.49816625327705927	
Besserung	0.738625989491842	-0.362993352938127	0.738625989491842	0.11320233644904104	0.44314112123432564	-1.1593419698258927	
Besserwisser	1.95786190914963	-0.4424586623001786	1.95786190914963	-0.5439037660984939	-0.7853175017726656	-0.9961328289841086	
bestätigen	1.1450379627111047	0.10585197229797579	1.1450379627111047	0.84939617550938	0.9139866404968512	-0.6673319321057699	
Besteck	-0.07419795694668337	-1.260951348729307	-0.07419795694668337	-0.268967848403742	-0.4072716922733454	1.4662999748112757	
bestehen	0.33221401627257935	0.19326381259623215	0.33221401627257935	0.8150163990585603	1.5401357223132326	-1.348759877810153	
bestellen	0.738625989491842	-0.6808545903863322	0.738625989491842	0.8104351715542306	0.7376718568260933	-0.5267576356143061	
bestimmen	0.738625989491842	-0.6331754047691014	0.738625989491842	0.644568042900652	1.2254063184316413	-1.4524036387826726	
Bestimmung	1.1450379627111047	0.41576667880997625	1.1450379627111047	0.39542792142716937	1.0516989156755296	-1.491716789496387	
bestreiten	1.1450379627111047	1.1706871177494633	1.1450379627111047	-0.1007878398440517	0.4430768199825834	-1.1265810108977972	
Besuch	-0.48060993016594605	-1.3880958437085893	-0.48060993016594605	1.3691727927408315	1.4166844869443511	-0.5565403255489382	
besuchen	0.33221401627257935	-1.43577502932582	0.33221401627257935	1.3242961164830636	1.140241808141401	-0.5166315210365315	
beteiligen	1.1450379627111047	-0.5616566263432554	1.1450379627111047	-0.033388778699044115	1.0745559066738035	-0.36057022577905895	
Beton	-0.8870219033852087	-0.5854962191518706	-0.8870219033852087	0.015651731344754376	0.17638416005823546	1.0338553169604172	
betonen	-0.07419795694668337	0.034333193872129526	-0.07419795694668337	-0.1007878398440517	0.5983333312203126	-1.2891944979408887	
Betonklotz	1.1450379627111047	0.2171034054048481	1.1450379627111047	-1.6209401774689876	-1.4419995607550091	0.4941929753448828	
betrachten	1.1450379627111047	0.18531728166002737	1.1450379627111047	0.629430840009611	1.1313099737024583	-1.3493555316088455	
Betrag	-0.48060993016594605	0.058172786680744944	-0.48060993016594605	0.15112298724454762	1.0341710185127369	-0.5857273616848778	
betragen	0.33221401627257935	0.2568360600858736	0.33221401627257935	-0.5822444690451963	0.7437289080506884	-0.3867789929215355	
betreffen	0.738625989491842	0.33630136944792466	0.738625989491842	-0.0826326165745792	0.826074972486525	-1.1510028166441955	
Betrieb	-0.07419795694668337	0.4872854572358225	-0.07419795694668337	0.4813699941923711	1.4519153343401252	-0.2676482331830069	
Bettchen	0.33221401627257935	-1.3563097199637686	0.33221401627257935	-0.2476654004374648	-0.6918253220780368	1.4823826273759766	
betteln	-0.07419795694668337	-0.6729080594501274	-0.07419795694668337	0.33678057043221094	-0.39992066350167377	-0.18902193175557774	
Bettler	-0.07419795694668337	-0.5934427500880759	-0.07419795694668337	0.07533095785436812	-0.06470415260550756	0.860520061540858	
Beule	-0.8870219033852087	-1.3245235962189483	-0.8870219033852087	0.008674788545753348	-0.8021222738867607	0.9409333243643646	
Beutel	-0.48060993016594605	-0.6013892810242809	-0.48060993016594605	0.33324610558214807	0.049065146968246695	1.4341346696818729	
bewahren	0.33221401627257935	0.8687189421736682	0.33221401627257935	0.8390633699019521	0.8416358197614724	-1.6305041245917729	
bewähren	0.33221401627257935	0.9799703752805404	0.33221401627257935	-0.9025179007157931	-0.06319737149592863	-1.3106380346938238	
bewegen	-0.07419795694668337	-1.1576464465586405	-0.07419795694668337	1.369645515317796	1.2552157833974895	-0.44574871899210666	
Bewegung	0.33221401627257935	-0.7285337760035631	0.33221401627257935	1.5445380469652452	1.577604171773503	-0.6524405871384539	
Beweis	-0.48060993016594605	0.06611931761695027	-0.48060993016594605	1.1799812192032528	1.0855244722149102	-0.9329935263226885	
beweisen	0.33221401627257935	0.2568360600858736	0.33221401627257935	1.3850222078780743	0.9968528733594901	-1.2337986946624728	
bezahlen	0.33221401627257935	-0.6411219357053067	0.33221401627257935	1.5409539383191804	1.117486873022381	-0.3581876105842886	
bezeichnen	1.1450379627111047	0.07406584855315505	1.1450379627111047	0.43840676578233406	1.0272307355758545	-1.6853042740714959	
Beziehung	0.738625989491842	0.8607724112374634	0.738625989491842	1.4182448580039635	1.389582498495678	-1.2576248466101787	
Bezug	-0.8870219033852087	0.31246177663930874	-0.8870219033852087	0.5039590067960961	1.4026176132908243	-1.3576946847905424	
Bier	-1.2934338766044715	-0.49808437885361423	-1.2934338766044715	1.5056471216988667	0.9389594025750377	1.4180520171171713	
Biest	-0.8870219033852087	-0.41067253855535785	-0.8870219033852087	0.5848912585304992	-0.6847515698766242	-0.4052442606810072	
bieten	-0.48060993016594605	0.23299646727725767	-0.48060993016594605	1.0625958914018794	1.6638508263714922	-1.5351995168009498	
Bilanz	-0.48060993016594605	1.6236393811131562	-0.48060993016594605	-0.3624539560609036	0.8098060387501907	-0.14136962786016682	
Bild	-1.2934338766044715	-1.3563097199637686	-1.2934338766044715	1.5344232808446896	1.813072811720692	0.06472658648748753	
bilden	-0.48060993016594605	0.24888952914966778	-0.48060993016594605	0.6266576115349393	1.50734341352299	-0.778719192461294	
bildhübsch	1.1450379627111047	0.08995891042556568	1.1450379627111047	-0.9025179007157931	-1.929886353729658	-0.2205915830862883	
bildlich	0.33221401627257935	0.9243446587271044	0.33221401627257935	-0.7262717686552366	-0.2947159935414794	-0.6441014339567568	
Bildnis	-0.07419795694668337	0.8846120040460788	-0.07419795694668337	-0.8648535202096459	-0.33610408076591264	0.5037234361239651	
Bildschirm	1.1450379627111047	0.17737075072382152	1.1450379627111047	0.2217961351562742	0.6835363263779807	0.9969247814414732	
Bildung	-0.07419795694668337	0.4475528025547959	-0.07419795694668337	0.2882886581084106	1.6677859141292197	-0.9514587940821603	
billigen	0.33221401627257935	1.0991683393236171	0.33221401627257935	0.2995007677109388	0.29976102285373185	-1.6412258929682404	
Biografie	0.738625989491842	1.0514891537063866	0.738625989491842	-0.493475758274254	0.17570464419339774	-0.43502695061563923	
bis	-1.699845849823734	-1.260951348729307	-1.699845849823734	2.509007598699344	2.843473732238458	-0.49757059947836696	
bitten	-0.48060993016594605	-1.3880958437085893	-0.48060993016594605	1.5416375103588227	1.0116700327421857	-0.4368139120117172	
bitter	-0.48060993016594605	-1.0940741990689993	-0.48060993016594605	0.09223907653494369	0.285340644602823	-1.4613384457630625	
Blamage	-0.07419795694668337	0.8766654731098735	-0.07419795694668337	-0.5500826910603882	-0.6469865852362073	-1.4410862166075125	
Blase	-0.8870219033852087	-0.6570149975777171	-0.8870219033852087	0.11880857196351996	0.04159490804595677	0.8801766368977154	
blau	-1.2934338766044715	-1.467561153070641	-1.2934338766044715	0.7609667618939436	0.3899028770154253	0.6061758894991	
Blei	-1.2934338766044715	0.23299646727725767	-1.2934338766044715	0.19017721517335115	0.04772920336515022	0.855159177352624	
bleiben	-0.07419795694668337	-1.3563097199637686	-0.07419795694668337	2.2480988618276383	1.9285303705577435	-1.0640373620350698	
Bleiche	-0.07419795694668337	0.9799703752805404	-0.07419795694668337	-0.6804781544105092	-1.2158984304472649	0.8885157900794121	
Blick	-0.8870219033852087	-0.6888011213225376	-0.8870219033852087	1.3693182959829509	1.7935022460396064	-0.4791053317188947	
blind	-0.8870219033852087	-0.7603198997483839	-0.8870219033852087	1.0269384846177227	0.5013767414562501	-0.5988317452561162	
Blindekuh	0.738625989491842	-0.7444268378759735	0.738625989491842	-1.3331828420844438	-2.1361683894583443	nan	
blindlings	1.1450379627111047	0.5031785191082321	1.1450379627111047	-0.8490273647326766	-0.7152015175397696	-0.9431196409004634	
Blitz	-0.8870219033852087	-1.5549729933688972	-0.8870219033852087	0.6872827313751411	0.23575021803139534	0.8575417925473949	
Block	-0.8870219033852087	-0.7603198997483839	-0.8870219033852087	0.6704649690329891	0.48300837430058086	0.7616415309578792	
Blockade	0.33221401627257935	1.774623468901054	0.33221401627257935	-0.10972248797364732	0.22494993545859582	-0.460640063959423	
Blockhütte	1.1450379627111047	0.20121034353243747	1.1450379627111047	-0.9628098227452686	-1.1824819598512888	0.8897070976767978	
Blog	-1.2934338766044715	2.4739181912871056	-1.2934338766044715	-0.004936457341138104	-0.3987703733733491	0.507297358916121	
blond	-0.8870219033852087	-1.117913791877615	-0.8870219033852087	0.22097972790518794	-0.4006890845736968	0.634171618037654	
Blondine	0.33221401627257935	0.20121034353243747	0.33221401627257935	0.12634828627993633	-0.3452460113514679	1.0749554290702095	
Blume	-0.8870219033852087	-1.467561153070641	-0.8870219033852087	0.6275259869362114	0.207265375483537	1.1416686545237855	
Blüte	-0.8870219033852087	-0.7603198997483839	-0.8870219033852087	-0.0264581344498515	0.3956261973429674	0.8212069108271437	
Boden	-0.8870219033852087	-1.3006840034103329	-0.8870219033852087	1.6297925626698377	1.6195581687889415	0.982033436474157	
Bodyguard	0.738625989491842	0.9481842515357203	0.738625989491842	-0.02303038887628844	-0.9938753582098431	nan	
Bogen	-0.8870219033852087	-0.7603198997483839	-0.8870219033852087	0.44252378410025944	0.6353003035197066	0.4370102106703891	
Bohrer	-0.48060993016594605	-0.5537100954070504	-0.48060993016594605	-0.18126705102768303	-0.4574153330155574	0.8241851798206069	
Bohrinsel	0.738625989491842	1.019703029961566	0.738625989491842	-0.6539494265034304	-1.4050417797912644	1.1994470729969715	
Bonbon	-0.48060993016594605	-1.380149312772384	-0.48060993016594605	-0.19775612808027562	-0.6614644708997061	1.0022856656297072	
Börse	-0.8870219033852087	1.7825699998372588	-0.8870219033852087	0.19537990504581362	0.6700970969303032	0.039113473143704336	
Botschaft	0.738625989491842	0.20121034353243747	0.738625989491842	1.053558276150888	1.1604478047635722	-0.24382208123530116	
Boulevard	0.738625989491842	1.8461422473268998	0.738625989491842	0.14922591898786716	-0.35631538556213865	0.7229240340428578	
Box	-1.699845849823734	0.12174503417038642	-1.699845849823734	0.5510651951493578	0.285340644602823	0.412588404923991	
Boxer	-0.8870219033852087	-0.41067253855535785	-0.8870219033852087	0.39796740224958377	-0.18454526671917695	0.5769888533631602	
Boxkampf	0.33221401627257935	0.16942421978761674	0.33221401627257935	-0.5459544850518844	-1.1011890228716157	0.7068413814781563	
Brand	-0.8870219033852087	-0.6411219357053067	-0.8870219033852087	0.6139736175959256	0.6189317717194255	0.22674441973188642	
Brandung	0.33221401627257935	1.0514891537063866	0.33221401627257935	-0.5378042299511662	-0.4010737649324956	0.8634983305343212	
Brandzeichen	1.95786190914963	1.0673822155787969	1.95786190914963	-0.5934681761765265	-1.4490416382604325	0.8444374089761566	
brauchen	0.33221401627257935	-1.12586032281382	0.33221401627257935	2.252935570174144	1.5742358728090944	-1.3130206498885943	
Brause	-0.48060993016594605	-0.6013892810242809	-0.48060993016594605	-0.8262354344332533	-1.0274903134653044	1.0296857403695685	
Braut	-0.8870219033852087	-0.5537100954070504	-0.8870219033852087	1.0803045262779327	0.3140073820077213	0.7634284923539572	
brav	-1.2934338766044715	-1.3483631890275638	-1.2934338766044715	0.8201324394534344	0.15650578663047807	-0.8335193419410171	
Bravo	-0.8870219033852087	-0.6808545903863322	-0.8870219033852087	1.0770172533009374	-0.475538617572049	nan	
Bravour	-0.07419795694668337	1.7269442832838227	-0.07419795694668337	-1.0434678103194552	-0.47105369374459527	-1.3827121443356336	
brechen	-0.07419795694668337	-0.7285337760035631	-0.07419795694668337	1.2174802328457799	0.7453920665847025	-0.3129179218836475	
Brei	-1.2934338766044715	-1.9522995401791539	-1.2934338766044715	0.11931496209101002	-0.010245128722878402	0.7914242208925117	
Breite	-0.48060993016594605	-0.7046941831949479	-0.48060993016594605	-0.2554029055823141	0.7119441994579212	-0.3087483452927992	
Breitseite	1.1450379627111047	1.1547940558770533	1.1450379627111047	-0.8770792782234141	-1.0911143959493863	0.03792216554631865	
brennen	-0.07419795694668337	-1.3245235962189483	-0.07419795694668337	0.6737820860684733	0.21462770284286634	0.14335288791491665	
Brezel	-0.48060993016594605	-0.49013784791740944	-0.48060993016594605	-0.7446511232490549	-1.1184733891438325	1.3364474466962797	
Brief	-0.8870219033852087	-1.1338068537500252	-0.8870219033852087	1.4656648009648912	1.182179125406671	0.6121324274860263	
brillanten	1.1450379627111047	0.4078201478737704	1.1450379627111047	-0.3432975537979427	-0.41197416077495036	nan	
Brille	-0.48060993016594605	-1.5231868696240765	-0.48060993016594605	0.9323862463793243	0.4241165745950524	1.276882066827015	
Bronze	-0.48060993016594605	0.3760340241289502	-0.48060993016594605	-0.28411423513557527	-0.023022866703966218	0.6383411946285023	
Brot	-1.2934338766044715	-1.4755076840068457	-1.2934338766044715	0.9919405246846348	0.9608559157112845	1.0547031999146592	
Brücke	-0.48060993016594605	-1.3880958437085893	-0.48060993016594605	1.2424042959285642	0.9904063454503059	1.3078560643590327	
Bruder	-0.48060993016594605	-1.531133400560282	-0.48060993016594605	2.1842292408489516	1.2199854161267947	0.5615018545971516	
Brunnen	-0.07419795694668337	-1.189432570303461	-0.07419795694668337	0.577622725499544	0.5377319634394316	1.6592918055876917	
Buch	-1.2934338766044715	-1.4039889055809993	-1.2934338766044715	1.7109808020577648	1.9269933022710908	0.7336458024193252	
Buche	-0.8870219033852087	-0.5775496882156658	-0.8870219033852087	-0.6143647831495024	0.2655260971767779	0.25474014827044045	
buchen	-0.48060993016594605	0.2250499363410529	-0.48060993016594605	-0.06739083559412684	0.44538616186316365	-0.4016703378888512	
Buchladen	0.738625989491842	-0.7285337760035631	0.738625989491842	-0.21586284091281796	-0.5694666913103782	1.3376387542936647	
Bucht	-0.8870219033852087	0.137638096042796	-0.8870219033852087	0.27169268843971556	0.30150041812859785	0.8849418672872567	
Buffet	-0.48060993016594605	0.2886221838306938	-0.48060993016594605	-0.1221835891813382	-0.055179850508367	0.4924060139488048	
Bühne	-0.8870219033852087	-0.6331754047691014	-0.8870219033852087	1.009567984749061	1.1813460363939434	1.4210302861106345	
Bumerang	0.33221401627257935	0.28067565289448854	0.33221401627257935	-0.8729689434603535	-0.7197164843761753	0.7497284549840266	
Bündnis	-0.07419795694668337	0.9640773134081299	-0.07419795694668337	-0.02098555858134309	0.96710232812524	-0.8859368762259696	
Bungalow	0.33221401627257935	0.19326381259623215	0.33221401627257935	-0.5278093197415339	-0.5596709671158352	0.6883761137186846	
bunt	-1.2934338766044715	-1.5549729933688972	-1.2934338766044715	-0.35966954514936705	0.34413491577535515	-0.07763467140005396	
Burg	-1.2934338766044715	-1.3324701271551536	-1.2934338766044715	0.4946389235650651	0.7825807009664892	0.7884459518990485	
Büro	-1.2934338766044715	-0.6570149975777171	-1.2934338766044715	1.770894349825894	1.0256994278559244	1.5258653546805396	
Bursche	-0.07419795694668337	-0.5934427500880759	-0.07419795694668337	0.684982255062087	-0.33677521947642036	0.5251669728769005	
Butter	-0.48060993016594605	-1.3324701271551536	-0.48060993016594605	0.5778154353457089	0.6756680925426555	0.9665464377081484	
Chance	-0.48060993016594605	0.058172786680744944	-0.48060993016594605	1.917179181533151	1.5659703433092633	-1.651947661344708	
