word_one	easiness_one	word_two	easiness_two	relatedness_judgment_easiness
Schlafanzug	0.05377188324928284	Verein	4.485583141446114	-2.504922866821289
Finale	0.24277859926223755	Kissen	7.090225178748369	-2.5056939125061035
Abfuhr	-3.4371765553951263	Pelikan	-2.187122419476509	-2.5060131549835205
Zielsetzung	-9.369734287261963	Zofe	-2.4420835971832275	-2.5064518451690674
Mietwagen	-5.508518069982529	Tugend	-2.3255178332328796	-2.5065839290618896
Therapeut	-5.0022671178448945	Tugend	-2.3255178332328796	-2.5070786476135254
Breite	2.974942594766617	Huhn	9.202502146363258	-2.507624626159668
Egoismus	-5.623658895492554	Grundstück	1.440730482339859	-2.507723569869995
Huhn	9.202502146363258	Literatur	0.10289826989173889	-2.5079939365386963
Gegend	6.4622929990291595	Logik	1.5887280404567719	-2.5085291862487793
Logik	1.5887280404567719	Portal	-0.346765398979187	-2.5092616081237793
Techniker	-2.737762600183487	Tugend	-2.3255178332328796	-2.5114479064941406
Feier	5.251810133457184	Kastanie	-0.3792427182197571	-2.5115115642547607
Nichte	3.213459551334381	Zielsetzung	-9.369734287261963	-2.5116052627563477
Kissen	7.090225178748369	Literatur	0.10289826989173889	-2.511929750442505
Kennung	-5.1628544218838215	Unvernunft	-9.013991370797157	-2.512179136276245
Blick	8.998181611299515	Schlafanzug	0.05377188324928284	-2.5127639770507812
Feiertag	0.44898712635040283	Kastanie	-0.3792427182197571	-2.5130152702331543
Filzstift	-1.236615538597107	Waise	-0.6450943588279188	-2.513458490371704
Brand	5.748842835426331	Egoismus	-5.623658895492554	-2.513519525527954
Egoismus	-5.623658895492554	Psychotherapeut	-13.461390227079391	-2.5151262283325195
Donnerstag	4.208684399724007	Logik	1.5887280404567719	-2.515190839767456
Erfolg	4.95182029902935	Locke	4.682775557041168	-2.515289306640625
Schleier	-0.05050927400588989	Zielsetzung	-9.369734287261963	-2.515780210494995
Unvernunft	-9.013991370797157	Verband	4.028048023581505	-2.5160439014434814
Publizist	-9.573723644018173	Unvernunft	-9.013991370797157	-2.516064405441284
Einsicht	-2.077363073825836	Herbst	7.244406167417765	-2.5160787105560303
Posten	3.233790799975395	Unvernunft	-9.013991370797157	-2.5164918899536133
Egoismus	-5.623658895492554	Knoten	5.790570944547653	-2.5181028842926025
Einsicht	-2.077363073825836	Mahlzeit	2.189675137400627	-2.5181453227996826
Kastanie	-0.3792427182197571	Limit	-0.8784276992082596	-2.518411874771118
Planet	4.6664822697639465	Unvernunft	-9.013991370797157	-2.518939256668091
Ausblick	0.8204252123832703	Huhn	9.202502146363258	-2.5193560123443604
Einsicht	-2.077363073825836	Parasit	-4.7654615342617035	-2.5196921825408936
Dekorateur	-9.721836432814598	Logik	1.5887280404567719	-2.520268440246582
Pelikan	-2.187122419476509	Prozent	4.5600122064352036	-2.520528554916382
Fundbüro	-5.155875980854034	Logik	1.5887280404567719	-2.52194881439209
Egoismus	-5.623658895492554	Labyrinth	-0.8876740634441376	-2.522766590118408
Einsicht	-2.077363073825836	Witwer	-1.4799853712320328	-2.523395538330078
Schlafanzug	0.05377188324928284	Spuk	1.4544326663017273	-2.5235185623168945
Abzug	3.239690363407135	Pelikan	-2.187122419476509	-2.524199962615967
Kastanie	-0.3792427182197571	Trance	-2.4678713381290436	-2.5242109298706055
Abfahrt	2.2329351156949997	Einsicht	-2.077363073825836	-2.5242855548858643
Betrieb	2.7727475315332413	Kissen	7.090225178748369	-2.524440288543701
Leute	13.020808205008507	Zielsetzung	-9.369734287261963	-2.5246541500091553
Geschrei	1.7295007556676865	Schlafanzug	0.05377188324928284	-2.524970293045044
Gesang	5.015140652656555	Schlafanzug	0.05377188324928284	-2.5250625610351562
Logik	1.5887280404567719	Magd	2.00590343773365	-2.5252416133880615
Egoismus	-5.623658895492554	Richter	5.748920157551765	-2.525468349456787
Pelikan	-2.187122419476509	Urlaub	7.454159200191498	-2.5261547565460205
Kastanie	-0.3792427182197571	Sitzung	1.7734347432851791	-2.526430130004883
Agent	4.346994981169701	Egoismus	-5.623658895492554	-2.526839017868042
Bedürfnis	-2.3859115839004517	Lotus	-3.076760306954384	-2.5270557403564453
Schlafanzug	0.05377188324928284	Sponsor	-2.839175544679165	-2.527150869369507
Ballast	-2.208363816142082	Schlafanzug	0.05377188324928284	-2.5276405811309814
Bedürfnis	-2.3859115839004517	Fanfare	-5.946215912699699	-2.528566360473633
Kissen	7.090225178748369	Spende	1.2350702285766602	-2.528754234313965
Egoismus	-5.623658895492554	Kurator	-6.101782962679863	-2.5289206504821777
Geld	13.715028643608093	Schlafanzug	0.05377188324928284	-2.528991937637329
Daumen	6.876115880906582	Einsicht	-2.077363073825836	-2.5290188789367676
Huhn	9.202502146363258	Vorstand	-1.208861917257309	-2.529515027999878
Bedürfnis	-2.3859115839004517	Mannschaft	3.1166853606700897	-2.530305862426758
Einsicht	-2.077363073825836	Surfen	-2.778985159471631	-2.530435562133789
Schlafanzug	0.05377188324928284	Treffer	3.3404110819101334	-2.5310027599334717
Bedürfnis	-2.3859115839004517	Kaufmann	-0.13749389350414276	-2.5310325622558594
Fink	2.3954131603240967	Unvernunft	-9.013991370797157	-2.531834363937378
Erinnerungsstück	-12.559930205345154	Zielsetzung	-9.369734287261963	-2.531973361968994
Kastanie	-0.3792427182197571	Nummer	7.693181097507477	-2.5320751667022705
Unvernunft	-9.013991370797157	Vitamin	2.1391052454710007	-2.532294988632202
Delle	-0.9985377490520477	Egoismus	-5.623658895492554	-2.532501459121704
Krebs	7.003312140703201	Zielsetzung	-9.369734287261963	-2.532582998275757
Kohle	6.317158877849579	Logik	1.5887280404567719	-2.533329963684082
Kommissar	-0.09654194116592407	Unvernunft	-9.013991370797157	-2.5333609580993652
König	10.789758384227753	Unvernunft	-9.013991370797157	-2.5336174964904785
Filzstift	-1.236615538597107	Panne	1.922685256227851	-2.5349738597869873
Kissen	7.090225178748369	Transport	0.3623642474412918	-2.535108804702759
Pelikan	-2.187122419476509	Yoga	-1.6066034883260727	-2.535430669784546
Einsicht	-2.077363073825836	Verzehr	-1.0122871100902557	-2.5356454849243164
Abflug	0.7698242962360382	Tugend	-2.3255178332328796	-2.536569118499756
Abfuhr	-3.4371765553951263	Schlafanzug	0.05377188324928284	-2.5367085933685303
Einsicht	-2.077363073825836	Mitglied	3.839312680065632	-2.5375213623046875
Bedürfnis	-2.3859115839004517	Galle	-1.782293051481247	-2.5379128456115723
Gladiator	-3.7765121459960938	Zielsetzung	-9.369734287261963	-2.537952423095703
Kastanie	-0.3792427182197571	Notfall	3.306615635752678	-2.53800630569458
Bedürfnis	-2.3859115839004517	Sturm	7.700285941362381	-2.538045883178711
Einsicht	-2.077363073825836	Symbol	4.022538051009178	-2.538172721862793
Kastanie	-0.3792427182197571	Laufbahn	-2.420028269290924	-2.5382955074310303
Karate	0.9780363030731678	Logik	1.5887280404567719	-2.539010524749756
Logik	1.5887280404567719	Sturm	7.700285941362381	-2.539048671722412
Egoismus	-5.623658895492554	Nachricht	4.78742253780365	-2.539581060409546
Huhn	9.202502146363258	Seher	-2.310704827308655	-2.539750099182129
Psychotherapeut	-13.461390227079391	Tugend	-2.3255178332328796	-2.5407423973083496
Anekdote	-6.0288532972335815	Kissen	7.090225178748369	-2.5407564640045166
Drossel	-3.683384954929352	Zielsetzung	-9.369734287261963	-2.540764331817627
Handel	2.58560973405838	Huhn	9.202502146363258	-2.5409209728240967
Eintracht	-4.536722511053085	Schlafanzug	0.05377188324928284	-2.5422866344451904
Raum	10.830418720841408	Unvernunft	-9.013991370797157	-2.5426886081695557
Bedürfnis	-2.3859115839004517	Chefärztin	-7.97442439198494	-2.543002128601074
Kissen	7.090225178748369	Kritiker	-1.2082093432545662	-2.5438687801361084
Zauberer	4.32238382101059	Zielsetzung	-9.369734287261963	-2.5440785884857178
Kastanie	-0.3792427182197571	Rest	10.28133475780487	-2.5442161560058594
Geräteturnen	-12.506560951471329	Logik	1.5887280404567719	-2.544445276260376
Horoskop	-3.620506227016449	Unvernunft	-9.013991370797157	-2.5447921752929688
Egoismus	-5.623658895492554	Maulkorb	-2.747519791126251	-2.5452849864959717
Huhn	9.202502146363258	Spende	1.2350702285766602	-2.5460712909698486
Körper	10.529396623373032	Zielsetzung	-9.369734287261963	-2.5461678504943848
Logik	1.5887280404567719	Platin	-3.030093252658844	-2.546276807785034
Presse	5.186088740825653	Tugend	-2.3255178332328796	-2.546617031097412
Bereich	5.3142140954732895	Huhn	9.202502146363258	-2.546626567840576
Designer	-3.687701106071472	Logik	1.5887280404567719	-2.546736478805542
Familie	11.577140048146248	Unvernunft	-9.013991370797157	-2.546992063522339
Egoismus	-5.623658895492554	Safari	-1.415985643863678	-2.5471529960632324
Logik	1.5887280404567719	Thron	5.630114018917084	-2.547553300857544
Einsicht	-2.077363073825836	Posten	3.233790799975395	-2.547783613204956
Schatten	6.76733672618866	Zielsetzung	-9.369734287261963	-2.5479395389556885
Drossel	-3.683384954929352	Logik	1.5887280404567719	-2.547983169555664
Filzstift	-1.236615538597107	Jammerlappen	-7.500385582447052	-2.548312187194824
Huhn	9.202502146363258	Yoga	-1.6066034883260727	-2.5486040115356445
Einsicht	-2.077363073825836	Erdbeben	1.7549283653497696	-2.548692226409912
Kissen	7.090225178748369	Meister	4.734969064593315	-2.5488672256469727
Einsicht	-2.077363073825836	Passwort	-1.027359127998352	-2.5489399433135986
Logik	1.5887280404567719	Zentimeter	1.0558266937732697	-2.549330711364746
Unvernunft	-9.013991370797157	Vampir	2.807655595242977	-2.5493597984313965
Einsicht	-2.077363073825836	Raum	10.830418720841408	-2.549365282058716
Kissen	7.090225178748369	Saison	3.034982681274414	-2.549527406692505
Musical	-1.7539274618029594	Unvernunft	-9.013991370797157	-2.55003023147583
Schlafanzug	0.05377188324928284	Segment	-5.144499137997627	-2.550532579421997
Logik	1.5887280404567719	Veilchen	-0.9151356071233749	-2.5511152744293213
Farbe	9.38715697824955	Unvernunft	-9.013991370797157	-2.5512166023254395
Befund	-1.5532227754592896	Kissen	7.090225178748369	-2.5514097213745117
Fax	1.335974171757698	Logik	1.5887280404567719	-2.5522570610046387
Vampir	2.807655595242977	Zielsetzung	-9.369734287261963	-2.552321434020996
Einsicht	-2.077363073825836	Produkt	3.407259151339531	-2.5523440837860107
Finale	0.24277859926223755	Schlafanzug	0.05377188324928284	-2.5533480644226074
Bedürfnis	-2.3859115839004517	Truppe	3.658174194395542	-2.5536789894104004
Amt	6.308220267295837	Kissen	7.090225178748369	-2.5537524223327637
Einsicht	-2.077363073825836	Horoskop	-3.620506227016449	-2.5545809268951416
Anleihe	-6.038144901394844	Kastanie	-0.3792427182197571	-2.5546419620513916
Einsicht	-2.077363073825836	Leier	-2.350460261106491	-2.554716110229492
Kissen	7.090225178748369	Radius	-2.139750748872757	-2.5547475814819336
Pelikan	-2.187122419476509	Schimmer	-1.588605910539627	-2.5555577278137207
Kissen	7.090225178748369	Trottel	1.3866220265626907	-2.5556812286376953
Galle	-1.782293051481247	Logik	1.5887280404567719	-2.5568017959594727
Dokument	-0.061329394578933716	Tugend	-2.3255178332328796	-2.5570220947265625
Diplomat	-5.0167850106954575	Einsicht	-2.077363073825836	-2.557514190673828
Kastanie	-0.3792427182197571	Rezession	-7.821372374892235	-2.5576136112213135
Kissen	7.090225178748369	Premiere	-0.11509314179420471	-2.557673215866089
Kissen	7.090225178748369	Lenz	-1.6347269676625729	-2.557762861251831
Krebs	7.003312140703201	Logik	1.5887280404567719	-2.557915687561035
Kissen	7.090225178748369	Lotterie	-3.479270726442337	-2.557920455932617
Kastanie	-0.3792427182197571	Kredit	0.6645307242870331	-2.5580148696899414
Paris	7.012099057435989	Unvernunft	-9.013991370797157	-2.5581109523773193
Fraktion	-3.9622509479522705	Kissen	7.090225178748369	-2.558135509490967
Pelikan	-2.187122419476509	Wucht	0.20531727373600006	-2.558260917663574
Appetit	2.9428651481866837	Ehering	1.1312386095523834	-2.559244155883789
Kosmetik	-4.240066766738892	Unvernunft	-9.013991370797157	-2.5599987506866455
Heimat	4.530997633934021	Huhn	9.202502146363258	-2.5600533485412598
Gespräch	6.431262671947479	Kissen	7.090225178748369	-2.560281753540039
Huhn	9.202502146363258	Verein	4.485583141446114	-2.5603837966918945
Kissen	7.090225178748369	Schimmer	-1.588605910539627	-2.5606846809387207
Appetit	2.9428651481866837	Pelikan	-2.187122419476509	-2.560767412185669
Schutt	0.5340632349252701	Unvernunft	-9.013991370797157	-2.561913013458252
Egoismus	-5.623658895492554	Plasma	-3.826355367898941	-2.5623767375946045
Logik	1.5887280404567719	Stich	7.500194758176804	-2.562537670135498
Lotus	-3.076760306954384	Unvernunft	-9.013991370797157	-2.563194513320923
Einsicht	-2.077363073825836	Rechtspfleger	-15.758564949035645	-2.5639426708221436
Industrie	-1.2736740484833717	Kissen	7.090225178748369	-2.563978672027588
Kastanie	-0.3792427182197571	November	4.863962292671204	-2.5640358924865723
Logik	1.5887280404567719	Viola	-1.25782872736454	-2.5640673637390137
Kastanie	-0.3792427182197571	Okay	8.668867878615856	-2.564202070236206
Einsicht	-2.077363073825836	Komplize	-2.5474852863699198	-2.5647714138031006
Kastanie	-0.3792427182197571	Pause	6.992971420288086	-2.5654337406158447
Held	6.9910688996315	Kastanie	-0.3792427182197571	-2.5654633045196533
Rost	1.840555027127266	Zielsetzung	-9.369734287261963	-2.565706491470337
Abwehr	1.5755026787519455	Huhn	9.202502146363258	-2.5664479732513428
Rechtspfleger	-15.758564949035645	Tugend	-2.3255178332328796	-2.5666303634643555
Ehering	1.1312386095523834	Fabel	-1.157347932457924	-2.56697678565979
Biografie	-4.650799423456192	Kissen	7.090225178748369	-2.567490339279175
Ehering	1.1312386095523834	Saison	3.034982681274414	-2.5676770210266113
Einsicht	-2.077363073825836	Kindergärtner	-8.108008593320847	-2.5680108070373535
Abbild	-1.9872839152812958	Huhn	9.202502146363258	-2.5683372020721436
Ehering	1.1312386095523834	Lenkung	-2.82605542242527	-2.5684521198272705
Ehering	1.1312386095523834	Paradies	1.1758491471409798	-2.5684781074523926
Biografie	-4.650799423456192	Huhn	9.202502146363258	-2.570110321044922
Bedürfnis	-2.3859115839004517	Pfennig	2.200858920812607	-2.57012677192688
Attrappe	-5.208112150430679	Einsicht	-2.077363073825836	-2.570690870285034
Ehering	1.1312386095523834	Seminar	-1.5213187634944916	-2.57137131690979
Unwetter	-0.20313972234725952	Zielsetzung	-9.369734287261963	-2.571424961090088
Jammerlappen	-7.500385582447052	Kissen	7.090225178748369	-2.5715126991271973
Eigenart	-6.333202511072159	Lager	7.641266971826553	-2.571716785430908
Eintracht	-4.536722511053085	Kastanie	-0.3792427182197571	-2.5718185901641846
Kissen	7.090225178748369	Lyrik	-2.9477800130844116	-2.5723071098327637
Schlafanzug	0.05377188324928284	Seminar	-1.5213187634944916	-2.5723471641540527
Blick	8.998181611299515	Huhn	9.202502146363258	-2.572453498840332
Delle	-0.9985377490520477	Unvernunft	-9.013991370797157	-2.5725526809692383
Dank	9.910626888275146	Huhn	9.202502146363258	-2.5726194381713867
Kissen	7.090225178748369	Vorstand	-1.208861917257309	-2.5728466510772705
Huhn	9.202502146363258	Panne	1.922685256227851	-2.572908639907837
Umtrunk	-8.201936915516853	Unvernunft	-9.013991370797157	-2.5732479095458984
Kissen	7.090225178748369	Stratege	-6.716503888368607	-2.5732898712158203
Schlafanzug	0.05377188324928284	Snob	-5.4522345662117	-2.5738251209259033
Produzent	-3.6652486324310303	Tugend	-2.3255178332328796	-2.5740842819213867
Hirte	3.6802931427955627	Logik	1.5887280404567719	-2.5742149353027344
Beruf	7.006143808364868	Huhn	9.202502146363258	-2.574345588684082
Anekdote	-6.0288532972335815	Schlafanzug	0.05377188324928284	-2.574673891067505
Bericht	4.5233103185892105	Kissen	7.090225178748369	-2.574906587600708
Clementine	-7.911748915910721	Egoismus	-5.623658895492554	-2.575664758682251
Kissen	7.090225178748369	Preis	8.77055823802948	-2.5760281085968018
Generation	0.13032656908035278	Kissen	7.090225178748369	-2.576371431350708
Donnerstag	4.208684399724007	Egoismus	-5.623658895492554	-2.5778841972351074
Copyright	-5.604453079402447	Egoismus	-5.623658895492554	-2.5779173374176025
Einsicht	-2.077363073825836	Milchbar	-7.922756936401129	-2.578157424926758
Einsicht	-2.077363073825836	Visum	-1.1239410042762756	-2.578187942504883
Egoismus	-5.623658895492554	Revier	2.833188623189926	-2.57843017578125
Egoismus	-5.623658895492554	Volkswirt	-13.590028911828995	-2.57942271232605
Egoismus	-5.623658895492554	Oper	5.057878196239471	-2.579948663711548
Richter	5.748920157551765	Unvernunft	-9.013991370797157	-2.580207586288452
Freizeit	2.1783309876918793	Huhn	9.202502146363258	-2.580533981323242
Dialekt	-1.9361218363046646	Kastanie	-0.3792427182197571	-2.580839157104492
Fehde	-3.731773406267166	Schlafanzug	0.05377188324928284	-2.581014633178711
Einsicht	-2.077363073825836	Gegner	5.231077164411545	-2.5812032222747803
Einsicht	-2.077363073825836	Parlament	-1.8254807889461517	-2.5817949771881104
Pelikan	-2.187122419476509	Therapie	1.1088800728321075	-2.5831098556518555
Kastanie	-0.3792427182197571	Nähe	9.564445793628693	-2.5836777687072754
Logik	1.5887280404567719	Rost	1.840555027127266	-2.5841832160949707
Huhn	9.202502146363258	Snob	-5.4522345662117	-2.5842037200927734
Einsicht	-2.077363073825836	Gala	-1.9168695285916328	-2.5845165252685547
Ehering	1.1312386095523834	Streik	0.17204463481903076	-2.5849802494049072
Kissen	7.090225178748369	November	4.863962292671204	-2.585545778274536
Samstag	6.1379235833883286	Unvernunft	-9.013991370797157	-2.585733413696289
Generation	0.13032656908035278	Huhn	9.202502146363258	-2.586127519607544
Bedürfnis	-2.3859115839004517	Mathematiker	-5.103074669837952	-2.586139678955078
Kastanie	-0.3792427182197571	Statistik	-3.9737555384635925	-2.586143970489502
Logik	1.5887280404567719	Maulkorb	-2.747519791126251	-2.586310625076294
Gegend	6.4622929990291595	Zielsetzung	-9.369734287261963	-2.586397886276245
Einsicht	-2.077363073825836	Sumpf	4.032149493694305	-2.5868802070617676
Logik	1.5887280404567719	Rachen	-0.009809762239456177	-2.5868844985961914
Personal	1.5976440608501434	Weintraube	-3.5999510288238525	-2.5870213508605957
Einsicht	-2.077363073825836	Mineral	-4.535454750061035	-2.587233066558838
Filzstift	-1.236615538597107	Geschrei	1.7295007556676865	-2.5872890949249268
Lenkung	-2.82605542242527	Schlafanzug	0.05377188324928284	-2.5874245166778564
Monat	8.426113903522491	Muschel	2.2230983525514603	-2.5874383449554443
Ehering	1.1312386095523834	Signal	5.153433680534363	-2.5874879360198975
Huhn	9.202502146363258	Nachruf	-5.84237377345562	-2.5874907970428467
Adapter	-5.95175938308239	Tugend	-2.3255178332328796	-2.5879361629486084
Steinbock	-5.268792688846588	Zielsetzung	-9.369734287261963	-2.588491439819336
Egoismus	-5.623658895492554	Gabelung	-4.626161277294159	-2.588667631149292
Egoismus	-5.623658895492554	Lauge	-4.195623755455017	-2.5892577171325684
Stich	7.500194758176804	Zielsetzung	-9.369734287261963	-2.5898704528808594
Pelikan	-2.187122419476509	Tenor	-2.0002606362104416	-2.590027093887329
Logik	1.5887280404567719	Satin	-4.486524015665054	-2.590463161468506
Neffe	2.4685809910297394	Unvernunft	-9.013991370797157	-2.5904898643493652
Pelikan	-2.187122419476509	Zirkulation	-10.124987214803696	-2.591374397277832
Kastanie	-0.3792427182197571	Thriller	-4.766065701842308	-2.591456413269043
Mannschaft	3.1166853606700897	Unvernunft	-9.013991370797157	-2.5917365550994873
Hinweis	3.8670474216341972	Pelikan	-2.187122419476509	-2.591831684112549
Logik	1.5887280404567719	Mittag	6.878993198275566	-2.5919370651245117
Huhn	9.202502146363258	Prämie	-1.6131528094410896	-2.5924830436706543
Pelikan	-2.187122419476509	Rezession	-7.821372374892235	-2.592529773712158
Einsicht	-2.077363073825836	Orkan	-2.565816581249237	-2.5927534103393555
Abreise	1.6974010616540909	Kastanie	-0.3792427182197571	-2.5928406715393066
Ehering	1.1312386095523834	Flaute	-4.029916316270828	-2.5934836864471436
Kissen	7.090225178748369	Streik	0.17204463481903076	-2.593843460083008
Dokument	-0.061329394578933716	Einsicht	-2.077363073825836	-2.595186471939087
Huhn	9.202502146363258	Kontakt	5.1082693785429	-2.5954232215881348
Amt	6.308220267295837	Schlafanzug	0.05377188324928284	-2.595928907394409
Einsicht	-2.077363073825836	Narkose	-0.5860722735524178	-2.595949172973633
Logik	1.5887280404567719	Trommelwirbel	-8.195465125143528	-2.5960733890533447
Abwehr	1.5755026787519455	Ehering	1.1312386095523834	-2.5961527824401855
Filzstift	-1.236615538597107	Nähe	9.564445793628693	-2.596745252609253
Logik	1.5887280404567719	Prärie	-1.3964922428131104	-2.597003936767578
Einsicht	-2.077363073825836	Wiegenlied	-7.086651191115379	-2.5971171855926514
Kastanie	-0.3792427182197571	Regie	1.2706842422485352	-2.5980541706085205
Kastanie	-0.3792427182197571	Radius	-2.139750748872757	-2.5981221199035645
Pelikan	-2.187122419476509	Personal	1.5976440608501434	-2.5981366634368896
Adel	1.6874610036611557	Kissen	7.090225178748369	-2.59836745262146
Schlafanzug	0.05377188324928284	Seher	-2.310704827308655	-2.5983998775482178
Aufnahme	2.9155667796730995	Huhn	9.202502146363258	-2.5987894535064697
Egoismus	-5.623658895492554	Presse	5.186088740825653	-2.5993175506591797
Algebra	-6.185935005545616	Kissen	7.090225178748369	-2.599682569503784
Schmutz	3.9922280609607697	Zielsetzung	-9.369734287261963	-2.6003968715667725
Fraktion	-3.9622509479522705	Schlafanzug	0.05377188324928284	-2.6007227897644043
Einsicht	-2.077363073825836	Ruine	2.257132925093174	-2.60097336769104
Prärie	-1.3964922428131104	Unvernunft	-9.013991370797157	-2.6012122631073
Einsicht	-2.077363073825836	Nachmittag	4.5987943932414055	-2.6017093658447266
Knabe	2.3208581805229187	Logik	1.5887280404567719	-2.6021828651428223
Darlehen	-3.5884781032800674	Huhn	9.202502146363258	-2.6027467250823975
Abgrund	-0.05631314218044281	Kastanie	-0.3792427182197571	-2.603438138961792
Bedürfnis	-2.3859115839004517	Volkswirt	-13.590028911828995	-2.603541374206543
Huhn	9.202502146363258	Lyrik	-2.9477800130844116	-2.6044063568115234
Pelikan	-2.187122419476509	Spesen	-5.188354581594467	-2.6051244735717773
Knabe	2.3208581805229187	Unvernunft	-9.013991370797157	-2.605342388153076
Alphabet	-0.4743737280368805	Einsicht	-2.077363073825836	-2.6056108474731445
April	7.902937144041061	Schlafanzug	0.05377188324928284	-2.6060080528259277
Liter	6.2567631006240845	Tugend	-2.3255178332328796	-2.6064774990081787
Schlafanzug	0.05377188324928284	Teil	12.9633170068264	-2.6069114208221436
Ausgabe	1.9729460030794144	Schlafanzug	0.05377188324928284	-2.607235908508301
Egoismus	-5.623658895492554	Gerichtshilfe	-18.044129192829132	-2.6074469089508057
Heimat	4.530997633934021	Schlafanzug	0.05377188324928284	-2.607463836669922
Einsicht	-2.077363073825836	Tanz	8.602698504924774	-2.607776403427124
Schlafanzug	0.05377188324928284	Tempo	5.228093504905701	-2.608619451522827
Bedürfnis	-2.3859115839004517	Bogen	5.887341886758804	-2.608760356903076
Kastanie	-0.3792427182197571	Premiere	-0.11509314179420471	-2.6087608337402344
Bedürfnis	-2.3859115839004517	Schakal	-4.736968323588371	-2.6091907024383545
Egoismus	-5.623658895492554	Firma	8.57723468542099	-2.609518527984619
Huhn	9.202502146363258	Industrie	-1.2736740484833717	-2.609771966934204
Einsicht	-2.077363073825836	Magier	1.4366462975740433	-2.610004425048828
Lektor	-5.01516255736351	Tugend	-2.3255178332328796	-2.6100382804870605
Einladung	3.1545551419258118	Kastanie	-0.3792427182197571	-2.610043525695801
Buche	2.486205905675888	Einsicht	-2.077363073825836	-2.6103410720825195
Flora	0.4917789697647095	Unvernunft	-9.013991370797157	-2.610395669937134
Tugend	-2.3255178332328796	Äquator	-2.451294466853142	-2.610513210296631
Unvernunft	-9.013991370797157	Zentimeter	1.0558266937732697	-2.610740900039673
Anmarsch	-3.808847278356552	Kastanie	-0.3792427182197571	-2.611107587814331
Alarm	5.509231626987457	Tugend	-2.3255178332328796	-2.6112232208251953
Hinweis	3.8670474216341972	Huhn	9.202502146363258	-2.611583948135376
Kastanie	-0.3792427182197571	Wucht	0.20531727373600006	-2.612016439437866
Kissen	7.090225178748369	Spesen	-5.188354581594467	-2.612445592880249
Abflug	0.7698242962360382	Unvernunft	-9.013991370797157	-2.612778425216675
Logik	1.5887280404567719	Smog	-2.559402048587799	-2.613048553466797
Polizei	10.689842745661736	Tugend	-2.3255178332328796	-2.61309552192688
Schlafanzug	0.05377188324928284	Universum	0.9369048923254013	-2.613487720489502
Schlafanzug	0.05377188324928284	Teamarbeit	-5.802423540502787	-2.6139135360717773
Mittag	6.878993198275566	Unvernunft	-9.013991370797157	-2.614147901535034
Opal	-4.106197088956833	Unvernunft	-9.013991370797157	-2.6143038272857666
Fußball	5.550633564591408	Logik	1.5887280404567719	-2.6148104667663574
Aufnahme	2.9155667796730995	Kastanie	-0.3792427182197571	-2.6151065826416016
Egoismus	-5.623658895492554	Äquator	-2.451294466853142	-2.6153430938720703
Kastanie	-0.3792427182197571	Schlager	-2.345717042684555	-2.615440845489502
Egoismus	-5.623658895492554	Taste	2.8165069222450256	-2.6158502101898193
Techniker	-2.737762600183487	Unvernunft	-9.013991370797157	-2.6158554553985596
Bahre	-1.8118065893650055	Logik	1.5887280404567719	-2.615954637527466
Logik	1.5887280404567719	Motte	-0.18867934495210648	-2.6175894737243652
Diplom	-2.230854868888855	Unvernunft	-9.013991370797157	-2.61761736869812
Einsicht	-2.077363073825836	Leute	13.020808205008507	-2.618112802505493
Narkose	-0.5860722735524178	Unvernunft	-9.013991370797157	-2.6198503971099854
Pelikan	-2.187122419476509	Zensur	-1.712153971195221	-2.620298385620117
Entertainer	-7.215021967887878	Zielsetzung	-9.369734287261963	-2.6204867362976074
Rachen	-0.009809762239456177	Zielsetzung	-9.369734287261963	-2.6209280490875244
Lama	3.240701511502266	Logik	1.5887280404567719	-2.6213879585266113
Agent	4.346994981169701	Einsicht	-2.077363073825836	-2.621771812438965
Dezember	4.36546516418457	Schlafanzug	0.05377188324928284	-2.623553514480591
Gewitter	1.7275127917528152	Zielsetzung	-9.369734287261963	-2.623673677444458
Nachricht	4.78742253780365	Unvernunft	-9.013991370797157	-2.6242480278015137
Fax	1.335974171757698	Unvernunft	-9.013991370797157	-2.6247105598449707
Fee	7.250187397003174	Logik	1.5887280404567719	-2.624981164932251
Einsicht	-2.077363073825836	Labyrinth	-0.8876740634441376	-2.625084400177002
Kissen	7.090225178748369	Verehrer	-2.224395453929901	-2.625135898590088
Thron	5.630114018917084	Zielsetzung	-9.369734287261963	-2.6251943111419678
Gangster	0.12386125326156616	Zielsetzung	-9.369734287261963	-2.6253466606140137
Egoismus	-5.623658895492554	Volt	-0.39881613850593567	-2.626169204711914
Ehering	1.1312386095523834	Teamarbeit	-5.802423540502787	-2.626610517501831
Unvernunft	-9.013991370797157	Ventil	-0.01313832402229309	-2.626952886581421
Beifall	1.302875891327858	Kissen	7.090225178748369	-2.6271235942840576
Flaute	-4.029916316270828	Kastanie	-0.3792427182197571	-2.627744436264038
Kopie	4.357833340764046	Unvernunft	-9.013991370797157	-2.628176689147949
Kloster	2.6922861486673355	Zielsetzung	-9.369734287261963	-2.6281933784484863
Kurator	-6.101782962679863	Unvernunft	-9.013991370797157	-2.6285908222198486
Kastanie	-0.3792427182197571	Mutation	-5.721580922603607	-2.628711700439453
Kastanie	-0.3792427182197571	Lohn	3.161694645881653	-2.629199743270874
Huhn	9.202502146363258	Senat	1.699392318725586	-2.629517078399658
Einsicht	-2.077363073825836	Venus	0.6858931183815002	-2.629879951477051
